datetime,timestamp,mid_price,b_p_0,b_p_1,b_p_2,b_p_3,b_p_4,b_q_0,b_q_1,b_q_2,b_q_3,b_q_4,a_p_0,a_p_1,a_p_2,a_p_3,a_p_4,a_q_0,a_q_1,a_q_2,a_q_3,a_q_4,obi,spread,depth_skew,momentum_10s,future_mid_price,target
2026-04-19 03:03:17.944495201,1776567797.9444952,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.14965,0.0007,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.95,3.9309,0.00014,7e-05,0.00014,0.11964,-0.9266520444547917,0.00999999999476131,-0.9270727536100891,-0.0003673054929987929,75461.11,0
2026-04-19 03:03:19.010924101,1776567799.010924,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.36241,0.0007,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.95,3.92937,0.00014,7e-05,0.05747,0.11964,-0.8311143628051764,0.00999999999476131,-0.8363154658766978,-0.0003242706658637129,75461.11,0
2026-04-19 03:03:19.945034981,1776567799.945035,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.15917,0.0007,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.86,3.93453,0.00014,7e-05,0.05747,7e-05,-0.9222366074700149,0.00999999999476131,-0.9216288416644606,-0.00030771782262428715,75461.11,0
2026-04-19 03:03:20.944499969,1776567800.9445,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.20544,0.0007,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.86,3.93633,0.00014,0.00026,0.05747,7e-05,-0.9007960364771583,0.00999999999476131,-0.9005129229949372,-0.0002818942925546519,75461.11,0
2026-04-19 03:03:21.944719076,1776567801.944719,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.20551,0.00077,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.86,3.93633,0.00014,0.00026,0.05747,7e-05,-0.9007639116914221,0.00999999999476131,-0.9004496253122398,-0.0002207070654214327,75428.18,0
2026-04-19 03:03:22.944259882,1776567802.94426,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.15095,0.00063,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.86,4.78947,0.00014,0.00033,0.05747,7e-05,-0.9388918351071367,0.00999999999476131,-0.9382128384389474,-0.0001731559749807987,75428.18,0
2026-04-19 03:03:23.944186926,1776567803.944187,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.239,0.00077,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.86,4.78858,0.00014,0.00033,0.05747,7e-05,-0.904924436806575,0.00999999999476131,-0.904615753412545,-0.00015659812694346353,75428.18,0
2026-04-19 03:03:25.052159071,1776567805.052159,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.15659,0.00077,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.86,4.78114,0.00014,0.00033,0.05747,7e-05,-0.9365740937637334,0.00999999999476131,-0.9358690738599769,-0.00015659812694346353,75424.42,0
2026-04-19 03:03:25.974928856,1776567805.9749289,75468.01,75468.0,75467.99,75467.7,75467.26,75467.1,0.15659,0.00063,0.00052,0.0023,0.00013,75468.01,75468.02,75468.4,75468.41,75468.86,4.78267,0.00014,0.00033,0.05747,7e-05,-0.9365937407627861,0.00999999999476131,-0.9359428897087495,-0.00011712200495928027,75428.52,0
2026-04-19 03:03:26.997148991,1776567806.997149,75466.39,75466.38,75466.37,75466.2,75465.83,75465.82,5.40454,0.00014,7e-05,0.05,2.92753,75466.39,75466.4,75466.82,75467.17,75467.62,0.00154,0.00063,8e-05,0.00014,7e-05,0.9994302711021663,0.00999999999476131,0.999413219730129,-5.207345086133408e-05,75428.52,0
2026-04-19 03:03:28.022527933,1776567808.022528,75474.55,75474.55,75474.54,75473.37,75472.82,75472.66,3.84176,0.00014,0.003,7e-05,7e-05,75474.56,75474.57,75474.8,75474.81,75475.26,1.28517,0.00063,7e-05,0.00918,8e-05,0.4986590415706866,0.00999999999476131,0.4960750325378344,8.665923482031879e-05,75428.52,0
2026-04-19 03:03:29.045146227,1776567809.0451462,75474.55,75474.55,75474.54,75474.21,75473.37,75472.82,1.37358,0.00014,0.00423,0.003,7e-05,75474.56,75474.57,75474.8,75474.81,75475.26,1.55926,0.00014,7e-05,0.00918,8e-05,-0.06331064769984045,0.00999999999476131,-0.06363590134757192,8.665923482031879e-05,75428.52,0
2026-04-19 03:03:29.944856167,1776567809.9448562,75474.55,75474.55,75474.54,75474.21,75472.82,75472.66,0.46428,0.00063,0.00423,7e-05,7e-05,75474.56,75474.57,75474.8,75474.81,75474.99,1.73603,0.00014,7e-05,0.00918,7e-05,-0.5779867382323399,0.00999999999476131,-0.5762268768314541,8.665923482031879e-05,75428.52,0
2026-04-19 03:03:30.945145130,1776567810.9451451,75474.55,75474.55,75474.54,75474.21,75472.82,75471.9,0.20706,0.00077,0.00423,7e-05,0.0014,75474.56,75474.57,75474.8,75474.81,75475.0,1.7272,0.00014,7e-05,0.00918,7e-05,-0.7859026190894709,0.00999999999476131,-0.7810162086771033,8.665923482031879e-05,75434.99,0
2026-04-19 03:03:31.943523169,1776567811.9435232,75474.55,75474.55,75474.54,75474.21,75472.82,75471.9,0.4879,0.00091,0.00423,7e-05,0.0014,75474.56,75474.57,75474.8,75474.81,75475.26,1.73151,0.00014,7e-05,0.00918,0.00308,-0.5603336021735507,0.00999999999476131,-0.558175377151562,8.665923482031879e-05,75434.99,0
2026-04-19 03:03:32.944702864,1776567812.9447029,75474.55,75474.55,75474.54,75474.21,75474.06,75472.84,0.86751,0.00035,0.00423,0.00019,0.11508,75474.56,75474.57,75474.8,75474.81,75475.26,1.6348,0.00063,7e-05,0.00918,8e-05,-0.30663267141161565,0.00999999999476131,-0.24976064921052235,8.665923482031879e-05,75439.99,0
2026-04-19 03:03:33.944113970,1776567813.944114,75474.55,75474.55,75474.54,75474.21,75474.06,75473.37,0.55782,0.00084,0.00423,0.00019,0.003,75474.56,75474.57,75474.8,75474.81,75475.26,1.47594,0.00014,7e-05,0.00918,8e-05,-0.4514396978994572,0.00999999999476131,-0.4481279460294713,8.665923482031879e-05,75439.99,0
2026-04-19 03:03:34.944422007,1776567814.944422,75474.55,75474.55,75474.54,75474.21,75474.06,75473.37,0.55774,0.00091,0.00423,0.00019,0.003,75474.56,75474.57,75474.8,75474.81,75475.26,1.47581,0.00014,7e-05,0.00918,8e-05,-0.45146172948784147,0.00999999999476131,-0.4481000316864504,8.665923482031879e-05,75439.99,0
2026-04-19 03:03:35.943811893,1776567815.943812,75474.55,75474.55,75474.54,75474.21,75474.06,75473.37,0.296,0.0007,0.00423,0.00019,0.003,75474.56,75474.57,75474.8,75474.81,75475.26,1.52581,0.00014,7e-05,0.00918,8e-05,-0.6750484408363111,0.00999999999476131,-0.6693269544416659,8.665923482031879e-05,75439.99,0
2026-04-19 03:03:37.033219099,1776567817.033219,75466.14,75466.13,75466.12,75465.36,75465.1,75464.66,0.1431,0.00077,7e-05,0.0001,7e-05,75466.14,75466.15,75466.32,75466.35,75466.39,3.03372,0.00014,7e-05,0.13228,0.43737,-0.9099099099099099,0.00999999999476131,-0.923093959212208,-3.312732992810652e-06,75439.99,0
2026-04-19 03:03:37.954070091,1776567817.95407,75466.14,75466.13,75466.12,75465.36,75465.1,75464.66,0.10303,0.00063,7e-05,0.0001,7e-05,75466.14,75466.15,75466.32,75466.34,75466.35,3.02522,0.00014,7e-05,7e-05,0.13228,-0.9341293055222569,0.00999999999476131,-0.9362905006009173,-0.00011142828940358118,75439.99,0
2026-04-19 03:03:38.978866100,1776567818.978866,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.31254,0.0007,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,3.39363,0.00014,0.003,7e-05,0.43751,-0.8313407102210639,0.00999999999476131,-0.8467936923832734,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:39.944569111,1776567819.944569,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.31207,0.0007,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,2.8621,0.00014,0.003,7e-05,0.43744,-0.8033690697095619,0.00999999999476131,-0.8245372710524062,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:41.025518179,1776567821.0255182,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.11104,0.0007,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,2.8621,0.00014,0.003,7e-05,0.43744,-0.9253045601619836,0.00999999999476131,-0.931805553118438,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:42.051431894,1776567822.051432,75462.86,75462.86,75462.85,75462.62,75462.52,75462.2,0.09295,0.0007,0.00133,0.00345,0.00133,75462.87,75462.88,75463.92,75463.99,75464.0,3.00811,0.00014,0.003,7e-05,0.43744,-0.9400527561543471,0.00999999999476131,-0.9437737422925615,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:42.971051931,1776567822.971052,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.07273,0.00063,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,3.00818,0.00014,0.003,0.2322,0.43744,-0.952786676663713,0.00999999999476131,-0.9583897509290615,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:43.944784880,1776567823.9447849,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.38683,0.00063,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,3.1662,0.00014,0.003,0.2322,0.43751,-0.7822534569086105,0.00999999999476131,-0.8145702563714738,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:45.021569967,1776567825.02157,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.02078,0.0007,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,3.16594,0.00014,0.003,0.2322,0.43751,-0.9869583772656526,0.00999999999476131,-0.9863755847166452,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:45.943828106,1776567825.943828,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.06693,0.0007,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,3.11265,0.00014,0.003,0.2322,0.43751,-0.9579001000132092,0.00999999999476131,-0.9624259327420048,-0.0001548866472208532,75439.99,0
2026-04-19 03:03:46.944495201,1776567826.9444952,75462.86,75462.86,75462.85,75462.62,75462.52,75462.03,0.01371,0.00063,0.00133,0.00345,7e-05,75462.87,75462.88,75463.92,75463.99,75464.0,3.11089,0.00014,0.003,0.2322,0.43751,-0.9912244767330217,0.00999999999476131,-0.9899077816315315,-4.3463200847360106e-05,75439.99,0
2026-04-19 03:03:47.944847822,1776567827.9448478,75461.11,75461.1,75461.09,75460.97,75460.92,75460.91,0.31119,0.00063,0.00133,7e-05,0.02014,75461.11,75461.12,75461.63,75462.03,75462.04,3.37053,0.00014,7e-05,0.003,7e-05,-0.8309540106254686,0.00999999999476131,-0.8201539179481924,-6.665240861658539e-05,75439.99,0
2026-04-19 03:03:48.943979979,1776567828.94398,75461.11,75461.1,75461.09,75460.99,75460.92,75460.91,0.06085,0.00063,0.00133,7e-05,0.02014,75461.11,75461.12,75461.63,75462.02,75462.03,3.73166,0.00014,7e-05,0.00676,0.003,-0.9679104339869903,0.00999999999476131,-0.9565868772305963,-2.3190215690194194e-05,75439.99,0
2026-04-19 03:03:49.944463015,1776567829.944463,75461.11,75461.1,75461.09,75460.92,75460.91,75460.85,0.03725,0.0007,7e-05,0.02014,0.00087,75461.11,75461.12,75461.63,75462.02,75462.03,3.74244,0.00014,7e-05,0.00676,0.003,-0.9802893888123101,0.00999999999476131,-0.9690248305102533,-2.3190215690194194e-05,75439.99,0
2026-04-19 03:03:50.943996906,1776567830.943997,75461.11,75461.1,75461.09,75460.92,75460.91,75460.85,0.03704,0.0007,7e-05,0.02014,0.00087,75461.11,75461.12,75461.63,75462.02,75462.03,3.68238,0.00014,7e-05,0.00676,0.003,-0.9800829161535938,0.00999999999476131,-0.9686391179285397,-2.3190215690194194e-05,75439.99,0
2026-04-19 03:03:51.944087029,1776567831.944087,75461.11,75461.1,75461.09,75460.92,75460.91,75460.85,0.02466,0.00063,7e-05,0.02014,0.00087,75461.11,75461.12,75461.63,75462.03,75462.04,3.68878,0.00014,7e-05,0.003,7e-05,-0.9867185143694257,0.00999999999476131,-0.975192794836335,-2.3190215690194194e-05,75432.14,0
2026-04-19 03:03:52.946044922,1776567832.946045,75428.18,75428.18,75428.17,75428.06,75427.95,75427.63,1.42137,0.00063,7e-05,0.00014,7e-05,75428.19,75428.2,75428.94,75428.95,75429.04,1.78653,0.00014,7e-05,0.43745,0.00014,-0.11383147853736086,0.010000000009313226,-0.21994400278614937,-0.00045956381722089823,75436.52,1
2026-04-19 03:03:54.030501842,1776567834.0305018,75428.18,75428.18,75428.17,75428.06,75427.95,75427.62,0.77365,0.00077,7e-05,0.00014,7e-05,75428.19,75428.2,75428.56,75429.04,75429.9,1.63422,0.00014,0.00019,7e-05,0.003,-0.3573988628954221,0.010000000009313226,-0.3577137361544073,-0.00045956381722089823,75436.52,1
2026-04-19 03:03:54.944308043,1776567834.944308,75428.18,75428.18,75428.17,75428.06,75427.95,75427.62,0.62796,0.00063,7e-05,0.00014,7e-05,75428.19,75428.2,75428.56,75429.04,75429.42,2.32936,0.00014,0.00019,7e-05,0.02616,-0.5753181934995198,0.010000000009313226,-0.5786169211234291,-0.00045956381722089823,75442.46,1
2026-04-19 03:03:55.944377899,1776567835.944378,75424.42,75424.42,75424.41,75424.4,75424.33,75424.23,0.99936,0.00014,0.02127,7e-05,0.003,75424.43,75424.44,75425.01,75425.99,75426.0,0.07993,0.00063,7e-05,7e-05,0.09309,0.8518841089975816,0.00999999999476131,0.7097768091981664,-0.0005093896520752539,75442.46,1
2026-04-19 03:03:57.002671003,1776567837.002671,75428.52,75428.52,75428.51,75428.07,75428.06,75428.05,3.02151,0.00014,0.23059,0.00026,0.07452,75428.53,75428.54,75429.04,75430.05,75430.06,0.13131,0.00049,7e-05,7e-05,0.01235,0.9167031419491122,0.00999999999476131,0.9168671193295904,-0.000455058289600907,75442.46,1
2026-04-19 03:03:58.025954962,1776567838.025955,75428.52,75428.52,75428.51,75428.07,75428.06,75428.05,3.39162,0.00014,0.00662,0.02182,0.06452,75428.53,75428.54,75429.04,75430.05,75430.06,0.15171,0.00056,7e-05,7e-05,0.01235,0.9143686870824902,0.00999999999476131,0.9097076843824327,-0.0004318780892568208,75442.46,1
2026-04-19 03:03:59.050127983,1776567839.050128,75428.52,75428.52,75428.51,75428.06,75428.05,75428.01,2.56697,0.00014,0.00026,0.00721,0.003,75428.53,75428.54,75429.04,75430.0,75430.05,0.47554,0.00028,7e-05,0.0004,7e-05,0.6874028351591285,0.00999999999476131,0.6880357832832341,-0.0004318780892568208,75442.46,1
2026-04-19 03:03:59.971714973,1776567839.971715,75428.52,75428.52,75428.51,75428.06,75428.05,75428.01,1.44563,0.0007,7e-05,0.00721,0.003,75428.53,75428.54,75429.04,75429.96,75429.97,0.97535,0.00014,7e-05,7e-05,0.43758,0.19425191451395712,0.00999999999476131,0.01512289969405735,-0.0004318780892568208,75442.46,1
2026-04-19 03:04:00.944059849,1776567840.9440598,75429.96,75429.95,75429.9,75429.08,75429.05,75429.04,2.96822,0.003,0.00027,0.06509,0.00019,75429.96,75429.97,75430.0,75430.05,75430.06,0.13166,0.0007,0.0004,7e-05,0.01235,0.9150547763139217,0.010000000009313226,0.9087477804490958,-0.00041279541210026416,75442.46,1
2026-04-19 03:04:02.018208981,1776567842.018209,75434.99,75434.99,75434.98,75434.49,75433.68,75432.89,3.62467,0.00014,0.01608,0.003,0.02014,75435.0,75435.01,75435.36,75435.52,75436.0,0.0306,0.00049,8e-05,7e-05,0.0012,0.9832570507787386,0.00999999999476131,0.9824481194220434,-0.000346138560643916,75442.46,1
2026-04-19 03:04:02.944594860,1776567842.9445949,75439.99,75439.99,75439.98,75439.91,75439.35,75439.25,3.02205,0.00014,0.13081,0.003,7e-05,75440.0,75440.01,75440.82,75441.08,75442.0,0.53401,0.00063,8e-05,8e-05,0.0012,0.6996619854558135,0.00999999999476131,0.7096479752550737,0.00015657278221503645,75442.46,1
2026-04-19 03:04:03.965548038,1776567843.965548,75439.99,75439.99,75439.98,75439.92,75439.91,75439.35,1.61406,0.00014,7e-05,0.08319,0.003,75440.0,75440.01,75440.12,75440.13,75440.82,0.54654,0.00056,7e-05,0.43752,0.00015,0.4940849763954457,0.00999999999476131,0.26649536364651993,0.00015657278221503645,75442.46,1
2026-04-19 03:04:04.945608854,1776567844.9456089,75439.99,75439.99,75439.98,75439.91,75439.35,75439.25,1.82804,0.00014,0.11881,0.003,7e-05,75440.0,75440.01,75440.13,75440.82,75441.08,0.00953,0.00063,0.00014,0.00015,8e-05,0.9896276060231719,0.00999999999476131,0.9892583355010482,0.00015657278221503645,75442.46,1
2026-04-19 03:04:05.944176912,1776567845.944177,75439.99,75439.99,75439.98,75439.91,75439.35,75439.25,1.97487,0.00014,0.11881,0.003,7e-05,75440.0,75440.01,75440.06,75440.13,75440.82,0.003,0.00063,7e-05,7e-05,8e-05,0.9969664335876475,0.00999999999476131,0.9963346249416873,0.00020643181611479378,75442.46,1
2026-04-19 03:04:07.035979033,1776567847.035979,75439.99,75439.99,75439.98,75439.91,75439.35,75439.25,1.96787,0.00915,0.11881,0.003,7e-05,75440.0,75440.01,75440.13,75440.82,75441.08,0.39565,0.0007,7e-05,8e-05,8e-05,0.6652027484430003,0.00999999999476131,0.6821613477166716,0.00015206449761984153,75442.46,1
2026-04-19 03:04:08.058578014,1776567848.058578,75439.99,75439.99,75439.98,75439.91,75439.9,75439.35,1.96068,0.00014,0.11881,0.00878,0.003,75440.0,75440.01,75440.13,75440.82,75441.08,0.34704,0.0007,7e-05,8e-05,8e-05,0.69923560917269,0.00999999999476131,0.714706195836647,0.00015206449761984153,75444.95,1
2026-04-19 03:04:08.944035053,1776567848.944035,75439.99,75439.99,75439.98,75439.91,75439.9,75439.35,1.97392,0.00014,0.11881,0.00878,0.003,75440.0,75440.01,75440.13,75440.82,75441.08,0.34704,0.0007,7e-05,8e-05,8e-05,0.7009513304839377,0.00999999999476131,0.7162462998752354,0.00015206449761984153,75450.24,1
2026-04-19 03:04:09.945480108,1776567849.94548,75439.99,75439.99,75439.98,75439.91,75439.9,75439.35,1.97425,0.00081,0.10548,0.00878,0.003,75440.0,75440.01,75440.13,75440.82,75441.08,0.32559,0.00063,7e-05,8e-05,8e-05,0.7168585640740225,0.00999999999476131,0.7300694154466939,0.00015206449761984153,75450.24,1
2026-04-19 03:04:11.029799938,1776567851.0298,75439.99,75439.99,75439.98,75439.91,75439.9,75439.35,1.98452,0.00081,0.10548,0.00878,0.003,75440.0,75440.01,75440.13,75440.82,75441.08,0.32425,0.00063,7e-05,8e-05,8e-05,0.7191145068586304,0.00999999999476131,0.7321662478889484,0.0001329710369726289,75450.24,1
2026-04-19 03:04:11.945368052,1776567851.945368,75439.99,75439.99,75439.98,75439.91,75439.68,75439.35,1.96368,0.00081,0.10548,0.00897,0.003,75440.0,75440.01,75440.13,75440.82,75441.08,0.33689,0.0007,7e-05,8e-05,8e-05,0.7071247560387209,0.00999999999476131,0.7207822263364961,6.628223852089832e-05,75450.24,1
2026-04-19 03:04:12.974642992,1776567852.974643,75439.99,75439.99,75439.98,75439.91,75439.68,75439.35,1.94368,0.00081,0.10548,0.00897,0.003,75440.0,75440.01,75440.13,75440.82,75441.08,0.33689,0.0007,7e-05,8e-05,8e-05,0.7045563170610857,0.00999999999476131,0.7184551788512185,0.0,75450.24,1
2026-04-19 03:04:14.000190973,1776567854.000191,75439.99,75439.99,75439.98,75439.91,75439.68,75439.35,1.96221,0.00081,0.10548,0.00897,0.003,75440.0,75440.01,75440.13,75440.69,75440.7,0.33882,0.0007,7e-05,7e-05,0.43752,0.7055057952308315,0.00999999999476131,0.4560705474778227,0.0,75450.24,1
2026-04-19 03:04:14.943287134,1776567854.9432871,75439.99,75439.99,75439.98,75439.91,75439.68,75439.35,1.96221,0.00081,0.10548,0.00897,0.003,75440.0,75440.01,75440.13,75440.69,75440.7,0.33875,0.0007,7e-05,7e-05,0.43759,0.7055576802725819,0.00999999999476131,0.4560705474778227,0.0,75450.24,1
2026-04-19 03:04:15.945648909,1776567855.945649,75439.99,75439.99,75439.98,75439.92,75439.91,75439.68,1.92411,0.00081,7e-05,0.10555,0.00897,75440.0,75440.01,75440.13,75440.69,75440.7,0.32604,0.0007,7e-05,7e-05,0.43766,0.710205986267582,0.00999999999476131,0.45468875376687284,0.0,75450.24,1
2026-04-19 03:04:16.944005966,1776567856.944006,75439.99,75439.99,75439.98,75439.92,75439.91,75439.68,1.93073,0.00081,7e-05,0.10548,0.00897,75440.0,75440.01,75440.13,75440.7,75440.82,0.32044,0.0007,7e-05,0.00014,0.00015,0.7153124819538285,0.00999999999476131,0.72841237392083,0.0,75453.7,1
2026-04-19 03:04:17.994434118,1776567857.994434,75439.99,75439.99,75439.98,75439.92,75439.91,75439.68,1.92116,0.00081,7e-05,0.10548,0.00897,75440.0,75440.01,75440.13,75440.7,75440.82,0.29844,0.0007,7e-05,0.00014,0.00015,0.7310866822850964,0.00999999999476131,0.7435776694249547,0.0,75453.7,1
2026-04-19 03:04:19.016282082,1776567859.016282,75439.99,75439.99,75439.98,75439.92,75439.91,75439.68,1.90637,0.00081,7e-05,0.10548,0.00897,75440.0,75440.01,75440.13,75440.7,75440.82,0.29821,0.0007,7e-05,0.00014,0.00015,0.7294632084115794,0.00999999999476131,0.7421164426942184,0.0,75453.7,1
2026-04-19 03:04:19.944047213,1776567859.9440472,75439.99,75439.99,75439.98,75439.92,75439.91,75439.68,1.84971,0.00081,7e-05,0.10555,0.00897,75440.0,75440.01,75440.13,75440.7,75440.82,0.29717,0.0007,7e-05,0.00014,0.00015,0.7231610523177822,0.00999999999476131,0.7364691120202886,0.0,75453.7,1
2026-04-19 03:04:20.944045067,1776567860.944045,75439.99,75439.99,75439.98,75439.91,75439.68,75439.35,1.83329,0.00081,0.10555,0.00897,0.003,75440.0,75440.01,75440.06,75440.13,75440.7,0.39663,0.00063,7e-05,7e-05,7e-05,0.6442652651216187,0.00999999999476131,0.6615966182649451,0.0,75453.7,1
2026-04-19 03:04:21.944911957,1776567861.944912,75432.14,75432.13,75432.12,75431.84,75431.79,75431.29,0.92408,0.00056,7e-05,7e-05,0.00019,75432.14,75432.15,75433.16,75433.68,75434.0,1.97474,0.00014,7e-05,0.003,7e-05,-0.36244402894971056,0.00999999999476131,-0.36274668531410714,-0.00010405621739884019,75456.99,1
2026-04-19 03:04:22.944698811,1776567862.9446988,75436.52,75436.52,75436.51,75435.58,75435.57,75435.53,3.48914,0.00399,0.011,0.003,7e-05,75436.53,75436.54,75437.12,75437.48,75437.74,0.13645,0.00063,0.00023,7e-05,7e-05,0.9247294923033217,0.00999999999476131,0.9245743761403702,-4.599682476102984e-05,75456.99,1
2026-04-19 03:04:24.035648108,1776567864.035648,75436.52,75436.52,75436.51,75435.89,75435.58,75435.57,3.4978,0.00399,0.04036,0.00014,0.003,75436.53,75436.54,75437.12,75437.48,75437.74,0.13645,0.00056,0.00023,7e-05,7e-05,0.9249088532709637,0.00999999999476131,0.9253910885308758,-4.599682476102984e-05,75456.99,1
2026-04-19 03:04:24.943617105,1776567864.943617,75442.46,75442.46,75442.45,75442.42,75441.24,75440.07,3.35657,0.00014,0.00019,0.003,7e-05,75442.47,75442.48,75442.85,75442.98,75443.37,1.00571,0.00063,0.0046,7e-05,7e-05,0.538906260029159,0.00999999999476131,0.5373743150959152,3.2741255665547087e-05,75456.99,1
2026-04-19 03:04:25.944583893,1776567865.944584,75442.46,75442.46,75442.45,75442.42,75441.24,75440.83,3.35664,0.00014,0.00019,0.003,7e-05,75442.47,75442.48,75442.85,75442.98,75443.37,1.00777,0.0007,0.0046,7e-05,7e-05,0.5381872922113182,0.00999999999476131,0.5366329388898416,3.2741255665547087e-05,75456.99,1
2026-04-19 03:04:27.003523111,1776567867.003523,75442.46,75442.46,75442.45,75442.42,75441.4,75441.24,3.35378,0.00014,0.00019,0.00133,0.003,75442.47,75442.48,75442.85,75442.93,75442.98,0.93398,0.00063,0.0046,0.00019,7e-05,0.5643506166389909,0.00999999999476131,0.5628247217833784,3.2741255665547087e-05,75456.99,1
2026-04-19 03:04:28.027210951,1776567868.027211,75442.46,75442.46,75442.45,75442.42,75441.84,75441.4,3.51849,0.00014,0.00019,0.0405,0.00133,75442.47,75442.48,75442.85,75442.98,75443.85,0.55606,0.0007,0.0046,7e-05,7e-05,0.7270569756169392,0.00999999999476131,0.7275693509455018,3.2741255665547087e-05,75456.99,1
2026-04-19 03:04:29.053173065,1776567869.053173,75442.46,75442.46,75442.45,75442.42,75441.84,75441.59,3.51338,0.00014,0.00019,0.0405,7e-05,75442.47,75442.48,75442.85,75442.98,75443.94,0.55613,0.00077,0.0046,7e-05,8e-05,0.7266845394162934,0.00999999999476131,0.7270847657758999,3.2741255665547087e-05,75456.99,1
2026-04-19 03:04:29.944572926,1776567869.944573,75442.46,75442.46,75442.45,75442.42,75441.84,75441.59,3.51338,0.00014,0.00019,0.0405,7e-05,75442.47,75442.48,75442.85,75442.98,75443.94,0.55617,0.0007,0.0046,7e-05,8e-05,0.7266675676671867,0.00999999999476131,0.7270973541631235,3.2741255665547087e-05,75456.99,1
2026-04-19 03:04:30.943954945,1776567870.943955,75442.46,75442.46,75442.45,75442.42,75442.35,75441.84,3.61699,0.00014,0.00019,8e-05,0.0405,75442.47,75442.48,75442.85,75442.98,75443.1,0.03286,0.00056,0.0046,7e-05,7e-05,0.9819937805663247,0.00999999999476131,0.9793509845619389,3.2741255665547087e-05,75458.83,1
2026-04-19 03:04:31.943912983,1776567871.943913,75442.46,75442.46,75442.45,75442.42,75442.35,75441.84,3.51604,0.00014,0.00019,8e-05,0.0405,75442.47,75442.48,75442.85,75442.98,75443.1,0.03272,0.00056,0.0046,7e-05,7e-05,0.9815597560838153,0.00999999999476131,0.978848224046376,0.00013681170917334562,75467.55,1
2026-04-19 03:04:33.045455217,1776567873.0454552,75442.46,75442.46,75442.45,75442.42,75442.35,75441.84,3.52952,0.00014,0.00019,8e-05,0.0405,75442.47,75442.48,75442.85,75442.98,75443.1,0.15251,0.0007,0.0046,7e-05,7e-05,0.9171598275951038,0.00999999999476131,0.9152715120239889,7.874170229493771e-05,75467.55,1
2026-04-19 03:04:33.966766119,1776567873.966766,75442.46,75442.46,75442.45,75442.42,75442.35,75441.84,3.51931,0.00014,0.00019,8e-05,0.0405,75442.47,75442.48,75442.85,75442.98,75443.1,0.03272,0.00056,0.0046,7e-05,7e-05,0.9815767321785008,0.00999999999476131,0.9788674463070834,7.874170229493771e-05,75467.55,1
2026-04-19 03:04:34.944242954,1776567874.944243,75442.46,75442.46,75442.45,75442.42,75442.35,75441.84,3.51931,0.00014,0.00019,8e-05,0.0405,75442.47,75442.48,75442.85,75442.98,75443.1,0.03352,0.00056,0.0046,7e-05,7e-05,0.981130535376024,0.00999999999476131,0.9784275806881836,0.0,75467.55,1
2026-04-19 03:04:35.944028854,1776567875.9440289,75442.46,75442.46,75442.45,75442.42,75442.35,75441.84,3.51024,0.00014,0.00019,8e-05,0.0405,75442.47,75442.48,75442.85,75442.98,75443.1,0.03353,0.00063,0.0046,7e-05,7e-05,0.9810766500083246,0.00999999999476131,0.9783289926324146,0.0,75467.55,1
