timestamp,mid_price,b_p_0,b_p_1,b_p_2,b_p_3,b_p_4,b_q_0,b_q_1,b_q_2,b_q_3,b_q_4,a_p_0,a_p_1,a_p_2,a_p_3,a_p_4,a_q_0,a_q_1,a_q_2,a_q_3,a_q_4
1776571161.989859,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,15.5834,0.0044,0.0066,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,10.7246,4.2868,0.0044,0.0044,0.0088
1776571162.989506,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,15.5834,0.0044,0.0066,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,10.5062,4.2868,0.0044,0.0044,0.0088
1776571163.990078,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,15.5834,0.009,0.6417,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,7.4892,4.2868,0.0044,0.0044,0.0088
1776571165.0310478,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,18.1836,0.009,0.6417,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,3.5892,0.0132,0.0044,0.0044,0.0134
1776571165.989307,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,26.9075,0.8806,0.6417,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,3.5772,0.0154,0.0044,0.0044,0.0134
1776571166.989048,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,30.5977,0.8806,0.6417,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,3.5797,0.0154,0.0044,0.0044,0.0134
1776571167.9898822,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,30.5977,0.8806,0.6417,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,3.5304,0.0154,0.0044,0.0044,0.0134
1776571169.081234,2338.98,2338.98,2338.97,2338.96,2338.95,2338.94,30.5918,0.8806,0.6417,0.0044,0.0044,2338.99,2339.0,2339.01,2339.02,2339.03,3.5304,0.0154,0.0044,0.0044,0.0134
1776571170.000265,2339.19,2339.19,2339.18,2339.17,2339.16,2339.15,57.3978,0.0022,10.2543,47.9052,8.6402,2339.2,2339.21,2339.22,2339.23,2339.24,0.0154,0.0044,0.0044,0.009,0.0088
1776571170.9891741,2339.39,2339.38,2339.37,2339.36,2339.35,2339.34,45.413,0.0022,0.0046,7.7493,0.0068,2339.39,2339.4,2339.41,2339.42,2339.44,5.817,0.014,0.0431,0.0236,0.0066
1776571171.989714,2339.39,2339.38,2339.37,2339.36,2339.35,2339.34,45.5194,0.0068,5.3441,5.2885,0.0068,2339.39,2339.4,2339.41,2339.42,2339.44,5.8192,0.0162,0.0431,0.0258,0.0066
1776571172.989846,2339.43,2339.42,2339.41,2339.4,2339.39,2339.38,61.725,2.5143,1.366,0.0022,1.0144,2339.43,2339.44,2339.45,2339.46,2339.47,10.4438,0.0132,0.0218,0.0044,0.0044
1776571173.991019,2339.43,2339.42,2339.41,2339.4,2339.39,2339.38,61.6784,2.5211,1.3682,0.0068,1.0088,2339.43,2339.44,2339.45,2339.46,2339.47,10.9631,0.0132,0.0196,0.0044,0.0066
1776571174.990099,2339.66,2339.66,2339.64,2339.63,2339.62,2339.61,55.5664,0.0026,27.9846,10.2543,13.6151,2339.67,2339.68,2339.69,2339.7,2339.71,6.0205,0.0066,0.0044,0.0066,0.0112
1776571175.989913,2339.66,2339.66,2339.64,2339.63,2339.62,2339.61,61.7199,1.3408,18.9733,10.2565,10.9932,2339.67,2339.68,2339.69,2339.7,2339.71,4.3087,0.0088,0.0044,0.0099,0.0066
1776571177.0659351,2339.66,2339.66,2339.64,2339.63,2339.62,2339.61,61.7722,1.3408,18.9733,10.2565,10.9932,2339.67,2339.68,2339.69,2339.7,2339.71,0.0386,0.0132,0.0044,0.0121,0.0066
1776571177.989561,2339.78,2339.77,2339.75,2339.74,2339.7,2339.69,44.4043,1.3428,2.5165,0.0366,0.009,2339.78,2339.79,2339.8,2339.81,2339.82,3.7406,0.0088,0.0066,0.0112,0.0044
1776571179.011652,2339.78,2339.77,2339.75,2339.74,2339.7,2339.69,44.394,1.3428,2.5165,0.0366,5.0092,2339.78,2339.79,2339.8,2339.81,2339.82,3.7055,0.0088,0.0088,0.0112,0.0066
1776571179.9899452,2339.78,2339.77,2339.75,2339.74,2339.7,2339.69,44.3918,1.3428,3.142,0.0366,5.0092,2339.78,2339.79,2339.8,2339.81,2339.82,3.7873,0.0088,0.0088,0.0112,0.0066
1776571180.990902,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,44.4142,0.0046,1.3428,3.142,0.0412,2339.78,2339.79,2339.8,2339.81,2339.82,8.7301,0.0088,0.0066,0.0112,0.0066
1776571181.989415,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,44.4142,0.0046,1.3428,3.142,0.0434,2339.78,2339.79,2339.8,2339.81,2339.82,8.7323,0.0088,0.0066,0.0112,0.0066
1776571182.989181,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,33.5662,0.009,2.1245,3.142,0.0434,2339.78,2339.79,2339.8,2339.81,2339.82,11.4571,0.0088,0.0066,0.0112,0.0066
1776571183.989526,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,33.5662,0.009,2.1245,3.142,0.0434,2339.78,2339.79,2339.8,2339.81,2339.82,11.4593,0.0088,0.0066,0.0112,0.0066
1776571184.989389,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,33.5663,0.009,2.1245,3.142,0.0434,2339.78,2339.79,2339.8,2339.81,2339.82,11.4593,0.0088,0.0066,0.0112,0.0066
1776571185.989664,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,19.9715,0.0112,1.3382,0.0066,0.0388,2339.78,2339.79,2339.8,2339.81,2339.82,12.5511,0.0022,0.0066,0.0112,0.0066
1776571186.988996,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,19.9585,0.009,1.3382,0.0066,0.0388,2339.78,2339.79,2339.8,2339.81,2339.82,11.6359,0.0088,0.0066,0.0112,0.0066
1776571187.989537,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,19.9585,0.009,1.3382,0.0066,0.0388,2339.78,2339.79,2339.8,2339.81,2339.82,11.6359,0.0088,0.0066,0.0112,0.0066
1776571188.989598,2339.78,2339.77,2339.76,2339.75,2339.74,2339.7,19.9891,0.009,1.3382,0.0066,0.0388,2339.78,2339.79,2339.8,2339.81,2339.82,11.6341,0.0088,0.0066,0.0112,0.0066
1776571190.070861,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,19.9913,0.0112,1.3404,0.0066,0.0068,2339.78,2339.79,2339.8,2339.81,2339.82,10.8914,0.0066,0.0066,0.0112,0.0066
1776571191.064808,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,19.9721,0.0112,1.3404,0.0066,0.0068,2339.78,2339.79,2339.8,2339.81,2339.82,14.5148,0.0066,0.0066,0.0112,0.0066
1776571191.989482,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,19.9721,0.0112,1.3404,0.0066,0.0068,2339.78,2339.79,2339.8,2339.81,2339.82,13.2831,0.0066,0.0066,0.0112,0.0066
1776571192.98925,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,19.9721,0.0112,1.3404,0.0066,0.0068,2339.78,2339.79,2339.8,2339.81,2339.82,15.9196,0.0022,0.0066,0.0112,0.0066
1776571193.989422,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,19.9721,0.0112,1.3404,0.0066,0.0068,2339.78,2339.79,2339.8,2339.81,2339.82,14.6173,0.0022,0.0066,0.0112,0.0066
1776571194.989751,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,19.9721,0.0112,1.3404,0.0066,0.0068,2339.78,2339.79,2339.8,2339.81,2339.82,14.6173,0.0022,0.0066,0.0112,0.0066
1776571195.989685,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,19.9721,0.0112,1.3404,0.0066,0.0068,2339.78,2339.79,2339.8,2339.81,2339.82,14.5962,0.0022,0.0066,0.0112,0.0066
1776571196.9897568,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,15.1078,0.0112,1.3404,0.0066,0.0022,2339.78,2339.79,2339.8,2339.81,2339.82,19.8642,0.0022,0.0066,0.0112,0.0066
1776571197.9895868,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,15.051,0.0112,1.3404,0.0066,0.0022,2339.78,2339.79,2339.8,2339.81,2339.82,17.7857,0.0022,0.0066,0.0112,0.0066
1776571198.989735,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,15.051,0.0112,1.3404,0.0066,0.0022,2339.78,2339.79,2339.8,2339.81,2339.82,17.7857,0.0022,0.0066,0.0112,0.0066
1776571200.004113,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,12.3667,0.0134,1.3404,0.0066,0.0022,2339.78,2339.79,2339.8,2339.81,2339.82,18.6054,0.0022,0.0344,0.009,0.0066
1776571200.9904041,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,15.6163,0.0134,1.3404,0.0066,0.0022,2339.78,2339.79,2339.8,2339.81,2339.82,16.138,0.0022,0.0344,0.009,0.0066
1776571201.989911,2339.78,2339.77,2339.76,2339.75,2339.74,2339.72,6.9854,0.0156,1.3404,0.0066,0.0022,2339.78,2339.79,2339.8,2339.81,2339.82,19.2275,0.0022,0.0344,0.009,0.0066
1776571202.990206,2339.88,2339.87,2339.86,2339.85,2339.84,2339.83,40.3925,2.5233,0.6717,0.0068,0.0561,2339.88,2339.89,2339.9,2339.91,2339.92,9.1071,0.011,0.0066,0.028,0.0066
1776571203.989941,2339.88,2339.87,2339.86,2339.85,2339.84,2339.83,15.4247,0.0134,0.6717,0.0022,0.0561,2339.88,2339.89,2339.9,2339.91,2339.92,16.3591,0.0044,0.0066,0.028,0.0088
1776571204.989772,2339.99,2339.99,2339.98,2339.97,2339.96,2339.95,5.4503,0.0088,0.0112,0.6717,0.0044,2340.0,2340.01,2340.02,2340.03,2340.04,26.0858,4.2805,0.0044,0.0093,0.1022
1776571206.003999,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,10.091,0.0078,0.0066,0.1113,0.0066,2339.57,2339.59,2339.6,2339.7,2339.72,33.4348,0.0044,0.0322,0.0344,0.0345
1776571206.991698,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,3.3857,0.0078,0.009,0.1135,0.0066,2339.57,2339.59,2339.6,2339.61,2339.7,31.3542,0.0044,0.0322,0.0044,0.0344
1776571208.093365,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,9.8395,0.0078,0.009,0.1135,0.0066,2339.57,2339.59,2339.6,2339.61,2339.7,28.967,0.0044,0.0322,0.0044,0.0344
1776571208.989904,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,9.8395,0.0078,0.009,0.1135,0.0066,2339.57,2339.59,2339.6,2339.61,2339.7,28.967,0.0044,0.0322,0.0044,0.0344
1776571210.041192,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,9.8017,0.0078,0.009,0.1135,0.0066,2339.57,2339.59,2339.6,2339.61,2339.7,21.692,0.0044,0.0322,0.0044,0.0344
1776571210.9898932,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,9.8017,0.0078,0.009,0.1135,0.0066,2339.57,2339.59,2339.6,2339.61,2339.7,23.4735,0.0044,0.0322,0.0044,0.0344
1776571211.9892979,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,16.0316,0.0078,0.009,0.1135,0.0066,2339.57,2339.59,2339.6,2339.61,2339.7,11.9608,0.0044,0.0344,0.0044,0.0366
1776571212.9893372,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,16.0884,0.0078,0.0068,0.1135,0.0112,2339.57,2339.59,2339.6,2339.61,2339.7,9.4493,0.0066,0.0344,0.0044,0.0366
1776571214.0330088,2339.57,2339.56,2339.52,2339.51,2339.5,2339.49,16.0884,0.0078,0.0068,0.1135,0.0112,2339.57,2339.59,2339.6,2339.61,2339.7,9.4493,0.0066,0.0344,0.0044,0.0366
1776571214.989286,2339.69,2339.69,2339.65,2339.61,2339.6,2339.59,66.9816,0.5,22.9659,4.4579,0.0022,2339.7,2339.71,2339.72,2339.73,2339.74,0.0176,0.0411,0.0044,0.009,0.0044
1776571215.9897459,2339.69,2339.69,2339.66,2339.65,2339.64,2339.61,66.4628,0.0046,0.5044,0.0048,14.6285,2339.7,2339.71,2339.72,2339.73,2339.74,0.1516,0.0411,0.0044,0.0066,0.0044
1776571216.98962,2339.84,2339.83,2339.81,2339.8,2339.78,2339.77,39.748,0.0022,0.03,3.6627,5.8932,2339.84,2339.85,2339.86,2339.87,2339.88,5.9917,0.0196,0.009,0.1797,0.6144
1776571217.989897,2340.1,2340.09,2340.08,2340.07,2340.06,2340.05,51.9058,0.0044,5.8146,0.0066,0.0493,2340.1,2340.11,2340.12,2340.13,2340.14,0.0253,0.0066,0.0074,0.0067,0.0066
1776571219.050913,2340.19,2340.19,2340.14,2340.12,2340.11,2340.1,41.617,0.0044,0.0048,0.0044,0.0368,2340.2,2340.21,2340.22,2340.23,2340.24,6.3653,0.0066,0.0066,0.0158,0.1143
1776571219.9910169,2340.27,2340.26,2340.25,2340.21,2340.2,2340.19,39.6855,0.0044,0.0068,3.6949,1.422,2340.27,2340.28,2340.29,2340.3,2340.31,6.1621,0.0066,0.0066,0.0066,0.0044
1776571220.996295,2340.27,2340.26,2340.25,2340.21,2340.2,2340.19,31.4888,0.0044,0.009,3.6949,1.422,2340.27,2340.28,2340.29,2340.3,2340.31,3.6435,0.0044,0.0066,0.0066,0.0044
1776571221.989268,2340.27,2340.26,2340.25,2340.22,2340.21,2340.2,27.3161,0.0044,0.0068,1.5398,3.6949,2340.27,2340.28,2340.29,2340.3,2340.31,10.7075,0.0044,0.0066,0.0088,0.0044
1776571222.989682,2340.27,2340.26,2340.25,2340.22,2340.21,2340.2,27.2963,0.0044,0.0022,0.009,3.6949,2340.27,2340.28,2340.29,2340.3,2340.31,10.5584,0.0044,0.0066,0.0088,0.0044
1776571223.990473,2340.27,2340.26,2340.25,2340.22,2340.21,2340.2,27.3059,0.0044,0.0022,0.009,3.6949,2340.27,2340.28,2340.29,2340.3,2340.31,10.5584,0.0044,0.0066,0.0088,0.0044
1776571224.98961,2340.27,2340.26,2340.25,2340.22,2340.21,2340.2,27.3615,0.0044,0.0022,0.009,3.6949,2340.27,2340.28,2340.29,2340.3,2340.31,6.2226,0.0044,0.0066,0.0088,0.0044
1776571225.989655,2340.27,2340.26,2340.25,2340.22,2340.21,2340.2,27.3615,0.0044,0.0022,0.009,3.6949,2340.27,2340.28,2340.29,2340.3,2340.31,6.2135,0.0066,0.0066,0.0088,0.0044
1776571226.9902358,2340.27,2340.26,2340.25,2340.22,2340.21,2340.2,27.3615,0.0044,0.0022,0.009,3.6949,2340.27,2340.28,2340.29,2340.3,2340.31,6.1021,0.0066,0.0066,0.0088,0.0044
1776571227.9912908,2340.27,2340.26,2340.25,2340.22,2340.21,2340.2,15.0192,0.0044,0.0022,0.0022,0.0322,2340.27,2340.28,2340.29,2340.3,2340.31,14.4984,0.0044,0.0066,0.0088,0.0044
1776571228.991362,2340.27,2340.26,2340.25,2340.23,2340.22,2340.21,14.9511,0.0066,0.0044,0.0022,0.0022,2340.27,2340.28,2340.29,2340.3,2340.31,14.4749,0.0022,0.0066,0.0088,0.0044
1776571229.989367,2340.27,2340.26,2340.25,2340.23,2340.22,2340.21,14.9401,0.0066,0.0044,0.0022,0.0022,2340.27,2340.28,2340.29,2340.3,2340.31,14.4749,0.0022,0.0066,0.0088,0.0044
1776571230.989998,2340.27,2340.26,2340.25,2340.23,2340.22,2340.21,21.3772,0.0044,0.0044,0.0022,0.0022,2340.27,2340.28,2340.29,2340.3,2340.31,13.4198,0.0088,0.0066,0.0088,0.0044
1776571231.9896698,2340.28,2340.27,2340.26,2340.25,2340.23,2340.22,41.4588,0.0132,0.0471,0.0044,0.0022,2340.28,2340.29,2340.3,2340.31,2340.32,16.5022,0.0066,0.0388,0.0044,0.0044
1776571232.9896152,2340.07,2340.07,2340.06,2340.05,2340.04,2340.03,2.6878,0.0088,0.0066,0.0088,0.0044,2340.08,2340.09,2340.1,2340.11,2340.12,75.8794,15.8404,10.2887,0.0022,0.0048
1776571233.989849,2340.26,2340.25,2340.24,2340.23,2340.2,2340.14,20.2951,0.0068,2.5143,0.03,0.0044,2340.26,2340.27,2340.28,2340.29,2340.3,6.1037,0.0044,0.0044,0.0066,0.0066
1776571234.990855,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.5838,0.0022,0.0044,0.0344,0.0044,2340.26,2340.27,2340.28,2340.29,2340.3,9.2344,0.0066,0.0044,0.0066,0.0066
1776571235.989621,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.5838,0.0022,0.0044,0.0344,0.0044,2340.26,2340.27,2340.28,2340.29,2340.3,6.1176,0.0156,0.114,0.0066,0.0066
1776571237.0754828,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.6608,0.0022,0.0044,0.0366,0.0044,2340.26,2340.27,2340.28,2340.29,2340.3,6.0901,0.02,0.114,0.0066,0.0066
1776571237.9900868,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.6608,0.0022,0.0044,0.0366,0.009,2340.26,2340.27,2340.28,2340.29,2340.3,6.0923,0.0222,0.114,0.0066,0.0066
1776571239.01936,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.6371,0.0022,0.0044,0.0366,0.009,2340.26,2340.27,2340.28,2340.29,2340.3,6.0893,0.0222,0.114,0.0066,0.0066
1776571240.042945,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.6371,0.0068,0.6371,0.0366,0.009,2340.26,2340.27,2340.28,2340.29,2340.3,5.0124,0.02,0.114,0.0066,0.0066
1776571240.989569,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.6371,0.0068,0.6371,0.0366,0.009,2340.26,2340.27,2340.28,2340.29,2340.3,5.0081,0.02,0.114,0.0066,0.0066
1776571241.9900548,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.7387,0.0068,0.6371,0.0388,0.009,2340.26,2340.27,2340.28,2340.29,2340.3,7.7233,0.02,0.114,0.0066,0.0066
1776571243.0091882,2340.26,2340.25,2340.24,2340.23,2340.2,2340.18,16.7147,0.0068,0.6371,0.0388,0.009,2340.26,2340.27,2340.28,2340.29,2340.3,7.7147,0.0178,0.114,0.0066,0.0066
1776571243.9901052,2340.4,2340.4,2340.36,2340.35,2340.34,2340.33,42.1522,0.0022,40.0483,0.3051,3.6625,2340.41,2340.42,2340.43,2340.46,2340.47,0.041,0.0088,0.0134,0.0033,0.0044
1776571245.06097,2340.51,2340.5,2340.49,2340.48,2340.47,2340.43,44.2226,2.5189,2.5143,0.0066,0.0022,2340.51,2340.52,2340.53,2340.54,2340.55,3.8918,0.0088,0.0067,0.0022,0.0112
1776571245.990561,2340.56,2340.55,2340.54,2340.52,2340.51,2340.5,61.0438,2.5143,0.0044,0.0022,0.0366,2340.56,2340.57,2340.58,2340.59,2340.6,0.299,0.0134,0.0066,0.0022,0.0052
1776571247.006448,2340.7,2340.7,2340.69,2340.64,2340.61,2340.6,41.4521,0.0044,2.5143,0.0449,0.0344,2340.71,2340.72,2340.73,2340.74,2340.75,0.0339,0.0918,0.1113,0.0476,0.013
1776571247.9894662,2340.7,2340.7,2340.69,2340.64,2340.63,2340.61,41.6403,0.0044,2.5143,0.0022,0.0471,2340.71,2340.72,2340.73,2340.74,2340.75,0.0481,4.3622,0.1113,0.0476,0.013
1776571248.989779,2340.72,2340.71,2340.7,2340.69,2340.68,2340.64,58.0929,3.3666,0.0105,0.0044,0.0044,2340.72,2340.73,2340.74,2340.75,2340.78,2.8861,0.1179,0.0476,0.013,0.0044
1776571249.9897091,2340.72,2340.71,2340.7,2340.69,2340.68,2340.64,41.3941,3.3688,0.0105,0.0044,0.0044,2340.72,2340.73,2340.74,2340.75,2340.76,12.0352,0.1179,0.0476,0.013,0.0044
1776571251.001535,2340.72,2340.71,2340.7,2340.69,2340.68,2340.64,41.3941,3.3688,0.0105,0.0044,0.0044,2340.72,2340.73,2340.74,2340.75,2340.76,9.2442,0.1179,0.0476,0.013,0.0044
1776571251.989675,2340.72,2340.71,2340.7,2340.69,2340.68,2340.67,41.4002,3.3688,0.0044,0.009,0.7951,2340.72,2340.73,2340.74,2340.75,2340.76,9.2442,0.1179,0.0476,0.013,0.0044
1776571252.989856,2340.86,2340.86,2340.85,2340.84,2340.83,2340.82,69.7718,0.0044,10.2587,3.6625,12.9639,2340.87,2340.88,2340.89,2340.9,2340.91,0.022,0.0066,0.0044,0.0258,0.0067
1776571253.98986,2341.01,2341.0,2340.91,2340.9,2340.89,2340.88,51.8731,0.0044,0.0344,24.7196,25.6379,2341.01,2341.02,2341.03,2341.06,2341.07,3.6641,0.0815,0.2044,0.0077,0.1076
1776571254.989584,2341.01,2341.0,2340.91,2340.9,2340.89,2340.88,54.3913,21.6018,25.67,0.0044,0.0023,2341.01,2341.02,2341.03,2341.06,2341.07,3.6641,0.0815,0.2044,0.0077,0.103
1776571256.01773,2341.01,2341.0,2340.92,2340.91,2340.9,2340.89,54.3891,0.0022,21.6018,25.67,0.0044,2341.01,2341.02,2341.03,2341.05,2341.06,3.6406,0.0815,0.2044,0.0022,0.0077
1776571257.0416052,2341.14,2341.13,2341.1,2341.08,2341.07,2341.06,41.3514,0.0322,0.0048,25.6356,14.5139,2341.14,2341.15,2341.16,2341.17,2341.18,0.0245,0.0368,0.0077,0.0104,0.013
1776571258.016125,2341.14,2341.13,2341.1,2341.08,2341.07,2341.06,41.3359,0.0344,0.0048,25.6356,8.7822,2341.14,2341.15,2341.16,2341.17,2341.18,0.0301,4.3086,0.0077,0.0104,0.013
1776571259.089877,2341.14,2341.14,2341.13,2341.1,2341.08,2341.07,65.5952,2.527,0.0344,18.6322,25.6356,2341.15,2341.16,2341.17,2341.18,2341.19,4.3218,0.0143,0.0104,0.013,0.013
1776571260.011022,2341.18,2341.18,2341.14,2341.13,2341.11,2341.1,68.5212,0.0044,3.3078,0.0449,0.0366,2341.19,2341.2,2341.21,2341.22,2341.23,6.0331,0.071,0.0431,0.0066,0.1112
1776571260.989687,2341.3,2341.29,2341.28,2341.27,2341.26,2341.25,56.6998,0.0044,0.009,7.9635,25.9475,2341.3,2341.31,2341.32,2341.33,2341.35,0.033,0.0088,0.0142,4.3832,0.0066
1776571262.0594618,2341.3,2341.29,2341.28,2341.27,2341.26,2341.25,66.1944,0.0044,0.009,2.1398,25.9475,2341.3,2341.31,2341.32,2341.33,2341.35,1.8795,0.0088,0.0142,4.3832,0.0066
1776571262.990278,2341.48,2341.48,2341.46,2341.44,2341.43,2341.42,65.2999,0.0044,0.0048,0.0088,0.7884,2341.49,2341.5,2341.51,2341.52,2341.53,0.0707,0.0088,0.0044,0.0044,0.0072
1776571263.990271,2341.7,2341.7,2341.69,2341.68,2341.67,2341.61,59.9289,5.6347,0.0022,0.0066,31.7524,2341.71,2341.72,2341.73,2341.74,2341.75,1.8101,0.2347,4.2752,0.0044,0.0044
1776571264.990597,2342.19,2342.19,2342.15,2342.12,2342.1,2342.06,0.0076,0.0044,0.0022,0.0023,0.0044,2342.2,2342.21,2342.23,2342.24,2342.25,49.9554,4.0022,8.7659,0.0022,0.0613
1776571265.99002,2341.77,2341.76,2341.75,2341.74,2341.73,2341.72,6.121,0.0044,0.0077,0.0088,0.1112,2341.77,2341.79,2341.8,2341.9,2341.91,19.906,0.0044,0.0344,0.039,2.5165
1776571266.9905732,2341.77,2341.76,2341.75,2341.74,2341.73,2341.72,2.6887,0.0066,0.0066,0.0088,0.1112,2341.77,2341.78,2341.79,2341.8,2341.83,21.9845,0.0068,0.3437,0.0344,0.6529
1776571267.990039,2341.77,2341.76,2341.75,2341.74,2341.73,2341.72,2.6887,0.0066,0.0066,0.0088,0.1112,2341.77,2341.78,2341.79,2341.8,2341.82,19.906,0.0068,0.3437,0.0388,0.0022
1776571269.010259,2341.77,2341.76,2341.75,2341.74,2341.73,2341.72,2.6887,0.0066,0.0066,0.0088,0.1112,2341.77,2341.78,2341.79,2341.8,2341.81,19.9688,0.0068,0.3437,0.0388,0.0068
1776571269.989734,2341.77,2341.76,2341.75,2341.74,2341.73,2341.72,2.7378,0.0066,0.0066,0.0088,0.1112,2341.77,2341.78,2341.79,2341.8,2341.81,19.9688,0.0068,0.3437,0.0388,0.0068
1776571270.98971,2341.77,2341.76,2341.75,2341.74,2341.73,2341.72,0.2518,0.0066,0.0066,0.0088,0.1112,2341.77,2341.78,2341.79,2341.8,2341.81,26.3146,0.0068,0.3501,0.041,0.0022
1776571271.990391,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,17.3457,0.0067,0.0044,0.0152,0.0066,2341.33,2341.35,2341.39,2341.4,2341.42,9.2837,0.0044,0.0068,0.522,0.009
1776571272.993529,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,6.43,0.0133,0.0044,0.0152,0.0066,2341.33,2341.35,2341.39,2341.4,2341.42,13.633,0.0044,0.0068,0.5264,0.0022
1776571273.99063,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,0.2636,0.0155,0.0044,0.0152,0.0066,2341.33,2341.35,2341.39,2341.4,2341.42,16.2371,0.0044,0.0022,0.5264,0.0022
1776571275.0643232,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,0.2636,0.0155,0.0044,0.0152,0.0066,2341.33,2341.35,2341.39,2341.4,2341.42,16.2371,0.0044,0.6466,0.0388,0.0022
1776571275.9897249,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,0.2614,0.0155,0.0044,0.0152,0.0066,2341.33,2341.35,2341.37,2341.38,2341.39,16.7242,0.0044,0.4435,0.781,0.6466
1776571277.010098,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,0.2614,0.0155,0.0044,0.0152,0.0066,2341.33,2341.35,2341.37,2341.38,2341.39,16.7242,0.0044,0.4435,0.781,0.6466
1776571278.034545,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,0.2559,0.0155,0.0044,0.0152,0.0066,2341.33,2341.35,2341.37,2341.38,2341.39,16.722,0.0044,0.4435,0.781,0.6466
1776571279.0580852,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,3.2979,0.0133,0.0044,0.0152,0.0066,2341.33,2341.35,2341.36,2341.37,2341.38,16.7167,0.0022,0.0046,0.4481,0.7856
1776571280.0803342,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,3.2979,0.0133,0.0044,0.0152,0.0066,2341.33,2341.35,2341.36,2341.37,2341.38,16.7167,0.0022,0.0046,0.4481,0.7856
1776571281.004283,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,3.2979,0.0133,0.0044,0.0152,0.0066,2341.33,2341.35,2341.36,2341.37,2341.38,15.9918,0.0022,0.0046,0.4481,0.7856
1776571281.989909,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,0.0154,0.0133,0.0044,0.0152,0.0066,2341.33,2341.35,2341.36,2341.37,2341.38,15.9918,0.0022,0.0046,0.4481,0.781
1776571282.9905899,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,3.0574,0.0133,0.0044,0.0152,0.0066,2341.33,2341.35,2341.36,2341.37,2341.38,15.7675,0.0022,0.0046,0.4481,0.7856
1776571283.9898932,2341.32,2341.32,2341.31,2341.3,2341.29,2341.28,3.0596,0.0155,0.0608,0.0152,0.0066,2341.33,2341.35,2341.36,2341.37,2341.38,15.7675,0.0022,0.0046,0.4481,0.7856
